estado;divisao;ano;data;mandante;visitante;placar;gols_mandante;gols_visitante;resultado;peso_importancia
sao-paulo;4;2025;2025-02-02;Matonense;Colorado Caieiras;0-5;0;5;A;1.0
sao-paulo;4;2025;2025-02-02;União Barbarense;São Caetano;2-4;2;4;A;1.0
sao-paulo;4;2025;2025-02-02;Penapolense;Grêmio São-Carlense;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-02-03;Joseense;VOCEM;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-02-03;Barretos;Taquaritinga;1-3;1;3;A;1.0
sao-paulo;4;2025;2025-02-08;Paulista;Inter de Bebedouro;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-08;Taquaritinga;União Barbarense;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-02-08;Colorado Caieiras;Nacional-SP;3-1;3;1;H;1.0
sao-paulo;4;2025;2025-02-08;Jabaquara;Osasco Audax;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-02-08;Grêmio São-Carlense;Matonense;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-02-08;Araçatuba;Barretos;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-08;VOCEM;São Caetano;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-09;Joseense;Penapolense;3-1;3;1;H;1.0
sao-paulo;4;2025;2025-02-12;Matonense;Taquaritinga;0-4;0;4;A;1.0
sao-paulo;4;2025;2025-02-12;Jabaquara;Paulista;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-02-12;União Barbarense;Joseense;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-12;Penapolense;Colorado Caieiras;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-12;Barretos;Grêmio São-Carlense;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-02-12;Osasco Audax;VOCEM;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-02-12;São Caetano;Araçatuba;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-02-12;Inter de Bebedouro;Nacional-SP;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-15;Taquaritinga;Inter de Bebedouro;2-1;2;1;H;1.0
sao-paulo;4;2025;2025-02-15;Paulista;União Barbarense;1-3;1;3;A;1.0
sao-paulo;4;2025;2025-02-15;Colorado Caieiras;Joseense;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-15;Nacional-SP;Jabaquara;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-15;Osasco Audax;Barretos;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-02-15;Araçatuba;Penapolense;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-15;VOCEM;Grêmio São-Carlense;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-02-16;Matonense;São Caetano;3-3;3;3;D;1.0
sao-paulo;4;2025;2025-02-18;Joseense;Jabaquara;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-19;Taquaritinga;Osasco Audax;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-19;Penapolense;Nacional-SP;0-3;0;3;A;1.0
sao-paulo;4;2025;2025-02-19;União Barbarense;Matonense;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-02-19;Grêmio São-Carlense;Inter de Bebedouro;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-02-19;VOCEM;Araçatuba;1-2;1;2;A;1.0
sao-paulo;4;2025;2025-02-19;São Caetano;Colorado Caieiras;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-02-19;Barretos;Paulista;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-22;Jabaquara;Penapolense;2-1;2;1;H;1.0
sao-paulo;4;2025;2025-02-22;Nacional-SP;Barretos;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-02-22;Colorado Caieiras;Araçatuba;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-02-22;São Caetano;Taquaritinga;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-22;Inter de Bebedouro;VOCEM;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-02-22;Osasco Audax;Matonense;3-2;3;2;H;1.0
sao-paulo;4;2025;2025-02-23;Paulista;Joseense;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-23;União Barbarense;Grêmio São-Carlense;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-26;Matonense;Joseense;1-2;1;2;A;1.0
sao-paulo;4;2025;2025-02-26;Penapolense;Taquaritinga;1-2;1;2;A;1.0
sao-paulo;4;2025;2025-02-26;Nacional-SP;Paulista;1-0;1;0;H;1.0
sao-paulo;4;2025;2025-02-26;VOCEM;Colorado Caieiras;3-3;3;3;D;1.0
sao-paulo;4;2025;2025-02-26;Araçatuba;Inter de Bebedouro;0-3;0;3;A;1.0
sao-paulo;4;2025;2025-02-26;Osasco Audax;São Caetano;1-3;1;3;A;1.0
sao-paulo;4;2025;2025-02-26;Barretos;União Barbarense;1-3;1;3;A;1.0
sao-paulo;4;2025;2025-02-27;Grêmio São-Carlense;Jabaquara;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-01;Matonense;Barretos;2-3;2;3;A;1.0
sao-paulo;4;2025;2025-03-01;Joseense;Nacional-SP;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-03-01;Jabaquara;Araçatuba;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-01;Paulista;Colorado Caieiras;3-5;3;5;A;1.0
sao-paulo;4;2025;2025-03-01;São Caetano;Grêmio São-Carlense;2-1;2;1;H;1.0
sao-paulo;4;2025;2025-03-01;Inter de Bebedouro;Penapolense;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-03-02;Taquaritinga;VOCEM;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-03-05;União Barbarense;Osasco Audax;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-03-07;Araçatuba;Paulista;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-03-08;Colorado Caieiras;Jabaquara;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-03-08;Nacional-SP;Matonense;3-2;3;2;H;1.0
sao-paulo;4;2025;2025-03-08;Grêmio São-Carlense;Taquaritinga;1-2;1;2;A;1.0
sao-paulo;4;2025;2025-03-08;Inter de Bebedouro;Joseense;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-03-08;Barretos;São Caetano;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-03-08;VOCEM;União Barbarense;2-1;2;1;H;1.0
sao-paulo;4;2025;2025-03-09;Penapolense;Osasco Audax;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-03-11;Matonense;VOCEM;2-3;2;3;A;1.0
sao-paulo;4;2025;2025-03-12;Joseense;Araçatuba;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-03-12;União Barbarense;Inter de Bebedouro;2-0;2;0;H;1.0
sao-paulo;4;2025;2025-03-12;Taquaritinga;Paulista;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-03-12;Grêmio São-Carlense;Colorado Caieiras;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-03-12;Barretos;Penapolense;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-03-12;Osasco Audax;Nacional-SP;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-03-12;São Caetano;Jabaquara;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-15;Jabaquara;Matonense;3-1;3;1;H;1.0
sao-paulo;4;2025;2025-03-15;Joseense;Osasco Audax;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-03-15;Paulista;Grêmio São-Carlense;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-03-15;Nacional-SP;VOCEM;0-3;0;3;A;1.0
sao-paulo;4;2025;2025-03-15;Colorado Caieiras;União Barbarense;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-03-15;Araçatuba;Taquaritinga;3-1;3;1;H;1.0
sao-paulo;4;2025;2025-03-16;Penapolense;São Caetano;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-03-17;Inter de Bebedouro;Barretos;3-1;3;1;H;1.0
sao-paulo;4;2025;2025-03-22;VOCEM;Paulista;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-03-22;Taquaritinga;Jabaquara;2-1;2;1;H;1.0
sao-paulo;4;2025;2025-03-22;Osasco Audax;Colorado Caieiras;1-3;1;3;A;1.0
sao-paulo;4;2025;2025-03-22;Grêmio São-Carlense;Nacional-SP;0-0;0;0;D;1.0
sao-paulo;4;2025;2025-03-22;Barretos;Joseense;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-22;União Barbarense;Araçatuba;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-03-22;São Caetano;Inter de Bebedouro;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-03-29;Colorado Caieiras;União Barbarense;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-29;Nacional-SP;São Caetano;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-03-29;Araçatuba;Taquaritinga;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-03-29;Paulista;Joseense;2-2;2;2;D;1.0
sao-paulo;4;2025;2025-04-05;São Caetano;Nacional-SP;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-04-05;Taquaritinga;Araçatuba;0-3;0;3;A;1.0
sao-paulo;4;2025;2025-04-05;Joseense;Paulista;0-2;0;2;A;1.0
sao-paulo;4;2025;2025-04-06;União Barbarense;Colorado Caieiras;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-04-11;Araçatuba;União Barbarense;3-2;3;2;H;1.0
sao-paulo;4;2025;2025-04-12;Nacional-SP;Paulista;1-1;1;1;D;1.0
sao-paulo;4;2025;2025-04-19;União Barbarense;Araçatuba;4-0;4;0;H;1.0
sao-paulo;4;2025;2025-04-19;Paulista;Nacional-SP;3-0;3;0;H;1.0
sao-paulo;4;2025;2025-04-23;Paulista;União Barbarense;0-1;0;1;A;1.0
sao-paulo;4;2025;2025-04-26;União Barbarense;Paulista;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-01-27;América-SP;União Barbarense;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-01-27;Ska Brasil;Osasco Audax;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-01-27;Jabaquara;Barretos;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-01-27;Penapolense;Rio Branco-SP;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-01-27;Independente de Limeira;Nacional-SP;0-2;0;2;A;1.0
sao-paulo;4;2024;2024-01-28;XV de Jaú;Francana;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-01-28;VOCEM;Taquaritinga;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-01-28;Joseense;Grêmio São-Carlense;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-02;Barretos;Independente de Limeira;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-03;Taquaritinga;Ska Brasil;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-03;Nacional-SP;Penapolense;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-02-03;Rio Branco-SP;VOCEM;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-03;União Barbarense;XV de Jaú;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-03;Osasco Audax;Joseense;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-03;Grêmio São-Carlense;América-SP;5-1;5;1;H;1.0
sao-paulo;4;2024;2024-02-04;Francana;Jabaquara;2-0;2;0;H;1.0
sao-paulo;4;2024;2024-02-06;América-SP;Osasco Audax;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-02-07;Taquaritinga;Grêmio São-Carlense;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-02-07;Rio Branco-SP;Jabaquara;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-02-07;Francana;União Barbarense;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-07;Penapolense;Joseense;3-1;3;1;H;1.0
sao-paulo;4;2024;2024-02-07;Barretos;Ska Brasil;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-07;XV de Jaú;Nacional-SP;5-1;5;1;H;1.0
sao-paulo;4;2024;2024-02-07;Independente de Limeira;VOCEM;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-02-10;Joseense;América-SP;1-3;1;3;A;1.0
sao-paulo;4;2024;2024-02-10;Ska Brasil;Independente de Limeira;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-10;Jabaquara;Taquaritinga;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-02-10;União Barbarense;Barretos;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-10;Penapolense;Francana;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-02-10;Osasco Audax;XV de Jaú;2-0;2;0;H;1.0
sao-paulo;4;2024;2024-02-10;Grêmio São-Carlense;Rio Branco-SP;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-11;VOCEM;Nacional-SP;4-3;4;3;H;1.0
sao-paulo;4;2024;2024-02-17;América-SP;Jabaquara;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-17;Taquaritinga;Barretos;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-02-17;Nacional-SP;Joseense;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-17;Rio Branco-SP;Ska Brasil;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-17;União Barbarense;VOCEM;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-17;Independente de Limeira;Osasco Audax;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-18;XV de Jaú;Penapolense;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-18;Francana;Grêmio São-Carlense;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-21;América-SP;Independente de Limeira;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-02-21;Joseense;União Barbarense;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-02-21;Taquaritinga;Francana;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-02-21;Jabaquara;XV de Jaú;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-21;Ska Brasil;VOCEM;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-21;Grêmio São-Carlense;Penapolense;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-21;Barretos;Nacional-SP;3-1;3;1;H;1.0
sao-paulo;4;2024;2024-02-21;Osasco Audax;Rio Branco-SP;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-02-24;Penapolense;Jabaquara;4-1;4;1;H;1.0
sao-paulo;4;2024;2024-02-24;Osasco Audax;Grêmio São-Carlense;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-24;Barretos;América-SP;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-24;Independente de Limeira;Taquaritinga;2-3;2;3;A;1.0
sao-paulo;4;2024;2024-02-25;VOCEM;XV de Jaú;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-02-25;Francana;Rio Branco-SP;3-0;3;0;H;1.0
sao-paulo;4;2024;2024-02-25;Nacional-SP;União Barbarense;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-25;Joseense;Ska Brasil;2-0;2;0;H;1.0
sao-paulo;4;2024;2024-02-28;Jabaquara;Independente de Limeira;1-2;1;2;A;1.0
sao-paulo;4;2024;2024-02-28;Nacional-SP;Taquaritinga;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-02-28;Rio Branco-SP;América-SP;2-0;2;0;H;1.0
sao-paulo;4;2024;2024-02-28;VOCEM;Joseense;3-0;3;0;H;1.0
sao-paulo;4;2024;2024-02-28;Grêmio São-Carlense;Barretos;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-02-28;Francana;Osasco Audax;2-1;2;1;H;1.0
sao-paulo;4;2024;2024-02-28;União Barbarense;Penapolense;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-02-28;XV de Jaú;Ska Brasil;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-03-02;América-SP;VOCEM;0-1;0;1;A;1.0
sao-paulo;4;2024;2024-03-02;Taquaritinga;XV de Jaú;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-03-02;Ska Brasil;Penapolense;3-1;3;1;H;1.0
sao-paulo;4;2024;2024-03-02;Jabaquara;Joseense;4-0;4;0;H;1.0
sao-paulo;4;2024;2024-03-02;Rio Branco-SP;Nacional-SP;1-1;1;1;D;1.0
sao-paulo;4;2024;2024-03-02;Osasco Audax;União Barbarense;0-0;0;0;D;1.0
sao-paulo;4;2024;2024-03-02;Barretos;Francana;3-1;3;1;H;1.0
sao-paulo;4;2024;2024-03-02;Grêmio São-Carlense;Independente de Limeira;2-0;2;0;H;1.0
sao-paulo;4;2024;2024-03-06;Joseense;Barretos;2-2;2;2;D;1.0
sao-paulo;4;2024;2024-03-06;Nacional-SP;Grêmio São-Carlense;1-0;1;0;H;1.0
sao-paulo;4;2024;2024-03-06;União Barbarense;Rio Branco-SP;2-1;2;1;H;1.0
