origem;destino;dist_reta_km;dist_rod_km;tempo_rod_h
Rio de Janeiro/RIO_DE_JANEIRO;Venda Nova do Imigrante/ESPIRITO_SANTO;355.5;481.31;7.56
Rio de Janeiro/RIO_DE_JANEIRO;São Gonçalo/RIO_DE_JANEIRO;15.74;31.22;0.49
Rio de Janeiro/RIO_DE_JANEIRO;Uberlândia/MINAS_GERAIS;690.47;986.32;12.01
Rio de Janeiro/RIO_DE_JANEIRO;Monte Azul Paulista/SAO_PAULO;614.17;817.94;10.19
Rio de Janeiro/RIO_DE_JANEIRO;São Caetano do Sul/SAO_PAULO;356.78;436.26;5.59
Rio de Janeiro/RIO_DE_JANEIRO;Petrópolis/RIO_DE_JANEIRO;44.5;68.22;1.05
Rio de Janeiro/RIO_DE_JANEIRO;Campos dos Goytacazes/RIO_DE_JANEIRO;228.45;276.76;4.06
Rio de Janeiro/RIO_DE_JANEIRO;Cabo Frio/RIO_DE_JANEIRO;117.81;153.75;2.33
Rio de Janeiro/RIO_DE_JANEIRO;Nova Venécia/ESPIRITO_SANTO;547.75;739.83;11.83
Rio de Janeiro/RIO_DE_JANEIRO;Americana/SAO_PAULO;427.46;528.71;6.52
Rio de Janeiro/RIO_DE_JANEIRO;Indaiatuba/SAO_PAULO;414.42;528.09;6.48
Rio de Janeiro/RIO_DE_JANEIRO;Rio Claro/SAO_PAULO;454.37;575.89;7.11
Rio de Janeiro/RIO_DE_JANEIRO;Cariacica/ESPIRITO_SANTO;403.45;508.83;7.89
Rio de Janeiro/RIO_DE_JANEIRO;Porto Feliz/SAO_PAULO;446.86;542.56;6.71
Rio de Janeiro/RIO_DE_JANEIRO;Lins/SAO_PAULO;690.63;856.69;10.32
Rio de Janeiro/RIO_DE_JANEIRO;São Carlos/SAO_PAULO;494.97;632.52;7.79
Rio de Janeiro/RIO_DE_JANEIRO;Patos de Minas/MINAS_GERAIS;591.87;816.57;12.29
Rio de Janeiro/RIO_DE_JANEIRO;Osasco/SAO_PAULO;376.9;447.43;5.62
Rio de Janeiro/RIO_DE_JANEIRO;Sertãozinho/SAO_PAULO;534.03;735.93;9.09
Rio de Janeiro/RIO_DE_JANEIRO;Suzano/SAO_PAULO;328.74;417.02;5.19
Rio de Janeiro/RIO_DE_JANEIRO;Betim/MINAS_GERAIS;341.85;458.37;6.57
Rio de Janeiro/RIO_DE_JANEIRO;Vila Velha/ESPIRITO_SANTO;412.72;517.32;8.03
Rio de Janeiro/RIO_DE_JANEIRO;Taubaté/SAO_PAULO;244.64;302.09;3.81
Rio de Janeiro/RIO_DE_JANEIRO;Jaú/SAO_PAULO;557.82;696.36;8.55
Rio de Janeiro/RIO_DE_JANEIRO;Nova Friburgo/RIO_DE_JANEIRO;95.49;136.23;2.36
Rio de Janeiro/RIO_DE_JANEIRO;Macaé/RIO_DE_JANEIRO;154.48;188.59;2.65
Rio de Janeiro/RIO_DE_JANEIRO;Barretos/SAO_PAULO;615.73;824.34;10.03
Rio de Janeiro/RIO_DE_JANEIRO;Jundiaí/SAO_PAULO;382.36;481.09;5.98
Rio de Janeiro/RIO_DE_JANEIRO;Paranaguá/PARANA;614.92;875.61;11.53
Rio de Janeiro/RIO_DE_JANEIRO;Catanduva/SAO_PAULO;630.29;785.87;9.6
Rio de Janeiro/RIO_DE_JANEIRO;São José do Rio Preto/SAO_PAULO;681.86;839.11;10.23
Rio de Janeiro/RIO_DE_JANEIRO;Itapira/SAO_PAULO;378.58;551.87;6.84
Rio de Janeiro/RIO_DE_JANEIRO;Taquaritinga/SAO_PAULO;573.92;732.65;9.0
Rio de Janeiro/RIO_DE_JANEIRO;Juiz de Fora/MINAS_GERAIS;127.8;181.24;2.48
Rio de Janeiro/RIO_DE_JANEIRO;Mauá/SAO_PAULO;346.8;449.26;5.58
Rio de Janeiro/RIO_DE_JANEIRO;Ipatinga/MINAS_GERAIS;386.5;564.38;9.06
Rio de Janeiro/RIO_DE_JANEIRO;São José dos Pinhais/PARANA;678.48;846.09;10.94
Rio de Janeiro/RIO_DE_JANEIRO;Matão/SAO_PAULO;554.42;704.43;8.66
Rio de Janeiro/RIO_DE_JANEIRO;Nova Lima/MINAS_GERAIS;330.92;443.72;6.38
Rio de Janeiro/RIO_DE_JANEIRO;Santo Antônio de Pádua/RIO_DE_JANEIRO;182.76;259.42;4.04
Rio de Janeiro/RIO_DE_JANEIRO;Linhares/ESPIRITO_SANTO;505.17;642.79;10.08
Rio de Janeiro/RIO_DE_JANEIRO;Guarulhos/SAO_PAULO;349.33;417.13;5.24
Rio de Janeiro/RIO_DE_JANEIRO;Bebedouro/SAO_PAULO;589.38;780.58;9.53
Rio de Janeiro/RIO_DE_JANEIRO;Franca/SAO_PAULO;509.97;796.1;9.71
Rio de Janeiro/RIO_DE_JANEIRO;Guaratinguetá/SAO_PAULO;207.44;257.96;3.28
Rio de Janeiro/RIO_DE_JANEIRO;Pinheiros/ESPIRITO_SANTO;585.12;786.79;12.56
Rio de Janeiro/RIO_DE_JANEIRO;Carapebus/RIO_DE_JANEIRO;177.35;217.58;3.14
Rio de Janeiro/RIO_DE_JANEIRO;Contagem/MINAS_GERAIS;341.81;442.77;6.34
Rio de Janeiro/RIO_DE_JANEIRO;Muriaé/MINAS_GERAIS;212.72;296.38;4.62
Rio de Janeiro/RIO_DE_JANEIRO;Belford Roxo/RIO_DE_JANEIRO;28.66;33.88;0.5
Rio de Janeiro/RIO_DE_JANEIRO;Ubá/MINAS_GERAIS;199.15;307.87;4.89
Rio de Janeiro/RIO_DE_JANEIRO;Cachoeiro de Itapemirim/ESPIRITO_SANTO;312.02;399.93;6.14
Rio de Janeiro/RIO_DE_JANEIRO;Santa Bárbara d'Oeste/SAO_PAULO;436.02;536.51;6.64
Rio de Janeiro/RIO_DE_JANEIRO;Jacareí/SAO_PAULO;289.42;358.2;4.5
Rio de Janeiro/RIO_DE_JANEIRO;Araras/SAO_PAULO;436.73;569.3;7.03
Rio de Janeiro/RIO_DE_JANEIRO;Caieiras/SAO_PAULO;368.53;460.07;5.84
Rio de Janeiro/RIO_DE_JANEIRO;Nilópolis/RIO_DE_JANEIRO;26.81;34.02;0.54
Rio de Janeiro/RIO_DE_JANEIRO;Angra dos Reis/RIO_DE_JANEIRO;117.99;156.33;2.62
Rio de Janeiro/RIO_DE_JANEIRO;Batatais/SAO_PAULO;507.39;751.03;9.2
Rio de Janeiro/RIO_DE_JANEIRO;Campo Largo/PARANA;690.52;871.66;11.26
Rio de Janeiro/RIO_DE_JANEIRO;Itabirito/MINAS_GERAIS;301.51;403.24;6.05
Rio de Janeiro/RIO_DE_JANEIRO;Olímpia/SAO_PAULO;640.17;836.97;10.3
Rio de Janeiro/RIO_DE_JANEIRO;Araucária/PARANA;699.5;871.52;11.22
Rio de Janeiro/RIO_DE_JANEIRO;Colatina/ESPIRITO_SANTO;457.03;616.07;9.83
Rio de Janeiro/RIO_DE_JANEIRO;Santana de Parnaíba/SAO_PAULO;388.12;466.18;5.93
Rio de Janeiro/RIO_DE_JANEIRO;Barra Mansa/RIO_DE_JANEIRO;110.47;133.87;1.8
Rio de Janeiro/RIO_DE_JANEIRO;Mogi das Cruzes/SAO_PAULO;316.1;402.27;5.12
Rio de Janeiro/RIO_DE_JANEIRO;Divinópolis/MINAS_GERAIS;353.75;499.28;7.49
Rio de Janeiro/RIO_DE_JANEIRO;Uberaba/MINAS_GERAIS;604.94;879.32;10.73
Rio de Janeiro/RIO_DE_JANEIRO;Magé/RIO_DE_JANEIRO;31.04;62.89;0.89
Rio de Janeiro/RIO_DE_JANEIRO;Paraty/RIO_DE_JANEIRO;161.6;257.52;4.11
Rio de Janeiro/RIO_DE_JANEIRO;Montes Claros/MINAS_GERAIS;687.02;852.18;12.12
Rio de Janeiro/RIO_DE_JANEIRO;São Mateus/ESPIRITO_SANTO;578.18;724.19;11.48
Rio de Janeiro/RIO_DE_JANEIRO;Armação dos Búzios/RIO_DE_JANEIRO;133.55;177.2;2.78
Rio de Janeiro/RIO_DE_JANEIRO;Arraial do Cabo/RIO_DE_JANEIRO;117.97;164.64;2.54
Rio de Janeiro/RIO_DE_JANEIRO;Itabira/MINAS_GERAIS;364.7;548.43;8.07
Rio de Janeiro/RIO_DE_JANEIRO;Santa Luzia/MINAS_GERAIS;354.17;460.53;6.72
Rio de Janeiro/RIO_DE_JANEIRO;Teófilo Otoni/MINAS_GERAIS;585.37;724.38;11.5
Rio de Janeiro/RIO_DE_JANEIRO;Araruama/RIO_DE_JANEIRO;85.3;118.66;1.76
Rio de Janeiro/RIO_DE_JANEIRO;Leme/SAO_PAULO;441.22;587.61;7.23
Rio de Janeiro/RIO_DE_JANEIRO;Itapemirim/ESPIRITO_SANTO;332.49;421.17;6.53
Rio de Janeiro/RIO_DE_JANEIRO;Nova Serrana/MINAS_GERAIS;384.74;552.12;8.03
Rio de Janeiro/RIO_DE_JANEIRO;Curitiba/SERGIPE;679.74;840.68;10.98
Rio de Janeiro/RIO_DE_JANEIRO;Niterói/RIO_DE_JANEIRO;7.57;19.76;0.34
Rio de Janeiro/RIO_DE_JANEIRO;Itaboraí/RIO_DE_JANEIRO;37.07;51.55;0.8
Rio de Janeiro/RIO_DE_JANEIRO;Amparo/SAO_PAULO;369.16;496.85;6.45
Rio de Janeiro/RIO_DE_JANEIRO;Manhuaçu/MINAS_GERAIS;315.45;424.79;6.74
Rio de Janeiro/RIO_DE_JANEIRO;Santa Cruz do Rio Pardo/SAO_PAULO;662.57;770.22;9.13
Rio de Janeiro/RIO_DE_JANEIRO;Itaúna/MINAS_GERAIS;345.89;507.18;7.34
Rio de Janeiro/RIO_DE_JANEIRO;Atibaia/SAO_PAULO;346.99;428.49;5.33
Rio de Janeiro/RIO_DE_JANEIRO;Três Corações/MINAS_GERAIS;252.8;359.53;5.83
Rio de Janeiro/RIO_DE_JANEIRO;Itararé/SAO_PAULO;643.08;770.07;9.66
Rio de Janeiro/RIO_DE_JANEIRO;Jaguaré/ESPIRITO_SANTO;547.36;709.38;11.19
Rio de Janeiro/RIO_DE_JANEIRO;Rio das Ostras/RIO_DE_JANEIRO;133.27;168.77;2.46
Rio de Janeiro/RIO_DE_JANEIRO;Mesquita/RIO_DE_JANEIRO;30.36;39.21;0.59
Rio de Janeiro/RIO_DE_JANEIRO;Araxá/MINAS_GERAIS;536.58;780.32;11.69
Rio de Janeiro/RIO_DE_JANEIRO;Santa Rita do Sapucaí/MINAS_GERAIS;270.46;366.41;4.74
Rio de Janeiro/RIO_DE_JANEIRO;Queimados/RIO_DE_JANEIRO;44.57;51.84;0.72
Rio de Janeiro/RIO_DE_JANEIRO;Castelo/ESPIRITO_SANTO;327.79;438.61;6.86
Rio de Janeiro/RIO_DE_JANEIRO;Casimiro de Abreu/RIO_DE_JANEIRO;110.35;134.68;1.86
Rio de Janeiro/RIO_DE_JANEIRO;Mogi Mirim/SAO_PAULO;392.53;540.22;6.65
Rio de Janeiro/RIO_DE_JANEIRO;Ouro Branco/MINAS_GERAIS;270.27;364.64;5.1
Rio de Janeiro/RIO_DE_JANEIRO;Minas Novas/MINAS_GERAIS;632.72;948.34;13.71
Rio de Janeiro/RIO_DE_JANEIRO;Passos/MINAS_GERAIS;430.12;649.47;9.12
Rio de Janeiro/RIO_DE_JANEIRO;Paraíba do Sul/RIO_DE_JANEIRO;83.81;140.21;2.0
Rio de Janeiro/RIO_DE_JANEIRO;Águas de Lindóia/SAO_PAULO;358.91;490.53;6.75
Rio de Janeiro/RIO_DE_JANEIRO;Capão Bonito/SAO_PAULO;542.44;656.7;8.22
Rio de Janeiro/RIO_DE_JANEIRO;Coronel Fabriciano/MINAS_GERAIS;379.63;563.23;9.06
Rio de Janeiro/RIO_DE_JANEIRO;Pirapora/MINAS_GERAIS;641.81;777.42;11.16
Rio de Janeiro/RIO_DE_JANEIRO;São Gotardo/MINAS_GERAIS;498.09;724.03;10.82
Rio de Janeiro/RIO_DE_JANEIRO;Itaperuna/RIO_DE_JANEIRO;230.32;319.48;5.04
Rio de Janeiro/RIO_DE_JANEIRO;Teixeira de Freitas/BAHIA;694.16;871.47;13.86
São Paulo/SAO_PAULO;Belo Horizonte/MINAS_GERAIS;489.7;584.59;7.92
São Paulo/SAO_PAULO;Florianópolis/SANTA_CATARINA;487.58;691.1;9.38
São Paulo/SAO_PAULO;Bragança Paulista/SAO_PAULO;66.79;87.63;1.33
São Paulo/SAO_PAULO;Santos/SAO_PAULO;54.78;77.51;1.29
São Paulo/SAO_PAULO;Ponta Grossa/PARANA;396.88;515.52;6.53
São Paulo/SAO_PAULO;Campinas/SAO_PAULO;83.76;93.17;1.26
São Paulo/SAO_PAULO;Criciúma/SANTA_CATARINA;630.52;869.71;11.57
São Paulo/SAO_PAULO;São Bernardo do Campo/SAO_PAULO;17.39;20.09;0.45
São Paulo/SAO_PAULO;Brusque/SANTA_CATARINA;455.35;629.86;8.76
São Paulo/SAO_PAULO;Novo Horizonte/SAO_PAULO;352.2;404.84;4.91
São Paulo/SAO_PAULO;Ribeirão Preto/SAO_PAULO;289.38;313.47;3.83
São Paulo/SAO_PAULO;Itu/SAO_PAULO;75.01;101.09;1.33
São Paulo/SAO_PAULO;Londrina/PARANA;464.38;536.47;6.64
São Paulo/SAO_PAULO;Volta Redonda/RIO_DE_JANEIRO;283.57;311.95;3.96
São Paulo/SAO_PAULO;Mirassol/SAO_PAULO;422.49;452.0;5.44
São Paulo/SAO_PAULO;Tombos/MINAS_GERAIS;566.47;686.42;10.4
São Paulo/SAO_PAULO;Araraquara/SAO_PAULO;250.88;275.17;3.37
São Paulo/SAO_PAULO;Itajaí/SANTA_CATARINA;424.28;601.2;8.26
São Paulo/SAO_PAULO;Nova Iguaçu/RIO_DE_JANEIRO;337.59;397.07;5.08
São Paulo/SAO_PAULO;Joinville/SANTA_CATARINA;378.17;519.91;7.17
São Paulo/SAO_PAULO;Barueri/SAO_PAULO;25.13;32.75;0.54
São Paulo/SAO_PAULO;São João del-Rei/MINAS_GERAIS;362.29;469.85;6.51
São Paulo/SAO_PAULO;Limeira/SAO_PAULO;135.1;148.57;1.83
São Paulo/SAO_PAULO;Cianorte/PARANA;609.4;725.17;8.77
São Paulo/SAO_PAULO;Maringá/PARANA;541.54;645.7;7.78
São Paulo/SAO_PAULO;Tubarão/SANTA_CATARINA;595.05;809.96;10.81
São Paulo/SAO_PAULO;Resende/RIO_DE_JANEIRO;253.73;269.84;3.37
São Paulo/SAO_PAULO;Pouso Alegre/MINAS_GERAIS;162.88;203.73;2.77
São Paulo/SAO_PAULO;Balneário Camboriú/SANTA_CATARINA;431.11;612.1;8.35
São Paulo/SAO_PAULO;Santo André/SAO_PAULO;16.36;20.51;0.5
São Paulo/SAO_PAULO;Concórdia/SANTA_CATARINA;679.01;819.01;10.94
São Paulo/SAO_PAULO;Sorocaba/SAO_PAULO;84.03;101.01;1.34
São Paulo/SAO_PAULO;São José dos Campos/SAO_PAULO;83.16;89.73;1.21
São Paulo/SAO_PAULO;Maricá/RIO_DE_JANEIRO;396.54;480.69;6.6
São Paulo/SAO_PAULO;Saquarema/RIO_DE_JANEIRO;427.88;541.35;7.25
São Paulo/SAO_PAULO;Piracicaba/SAO_PAULO;138.36;157.52;1.87
São Paulo/SAO_PAULO;Diadema/SAO_PAULO;15.03;17.36;0.48
São Paulo/SAO_PAULO;Varginha/MINAS_GERAIS;252.62;315.64;4.13
São Paulo/SAO_PAULO;Patrocínio/MINAS_GERAIS;511.66;625.26;8.08
São Paulo/SAO_PAULO;Duque de Caxias/RIO_DE_JANEIRO;350.06;412.73;5.3
São Paulo/SAO_PAULO;Piraí/RIO_DE_JANEIRO;297.43;338.95;4.21
São Paulo/SAO_PAULO;Pato Branco/PARANA;678.06;857.65;11.3
São Paulo/SAO_PAULO;Poços de Caldas/MINAS_GERAIS;195.68;260.14;3.38
São Paulo/SAO_PAULO;Jaraguá do Sul/SANTA_CATARINA;407.87;551.41;7.78
São Paulo/SAO_PAULO;Capivari/SAO_PAULO;107.98;137.08;1.84
São Paulo/SAO_PAULO;Bauru/SAO_PAULO;283.95;329.39;3.92
São Paulo/SAO_PAULO;Venda Nova do Imigrante/ESPIRITO_SANTO;670.98;804.62;12.45
São Paulo/SAO_PAULO;São Gonçalo/RIO_DE_JANEIRO;375.6;452.07;5.85
São Paulo/SAO_PAULO;Marília/SAO_PAULO;370.24;444.0;5.2
São Paulo/SAO_PAULO;Uberlândia/MINAS_GERAIS;540.47;587.29;7.07
São Paulo/SAO_PAULO;Monte Azul Paulista/SAO_PAULO;372.96;418.91;5.26
São Paulo/SAO_PAULO;Presidente Prudente/SAO_PAULO;512.31;557.99;6.39
São Paulo/SAO_PAULO;Camboriú/SANTA_CATARINA;434.61;612.19;8.34
São Paulo/SAO_PAULO;Votuporanga/SAO_PAULO;488.99;521.59;6.25
São Paulo/SAO_PAULO;São Caetano do Sul/SAO_PAULO;9.7;12.03;0.34
São Paulo/SAO_PAULO;Petrópolis/RIO_DE_JANEIRO;372.52;451.38;5.89
São Paulo/SAO_PAULO;Campos dos Goytacazes/RIO_DE_JANEIRO;580.1;697.61;9.42
São Paulo/SAO_PAULO;Cabo Frio/RIO_DE_JANEIRO;477.46;574.6;7.69
São Paulo/SAO_PAULO;Americana/SAO_PAULO;114.71;129.69;1.58
São Paulo/SAO_PAULO;Indaiatuba/SAO_PAULO;77.82;104.1;1.31
São Paulo/SAO_PAULO;Rio Claro/SAO_PAULO;157.96;176.87;2.18
São Paulo/SAO_PAULO;Porto Feliz/SAO_PAULO;98.18;118.57;1.54
São Paulo/SAO_PAULO;Catalão/GOIAS;611.84;691.65;8.36
São Paulo/SAO_PAULO;Lins/SAO_PAULO;381.34;432.7;5.15
São Paulo/SAO_PAULO;São Carlos/SAO_PAULO;213.0;233.5;2.86
São Paulo/SAO_PAULO;Patos de Minas/MINAS_GERAIS;550.09;723.47;9.04
São Paulo/SAO_PAULO;Penápolis/SAO_PAULO;425.98;480.79;5.71
São Paulo/SAO_PAULO;Osasco/SAO_PAULO;16.38;23.45;0.45
São Paulo/SAO_PAULO;Sertãozinho/SAO_PAULO;301.63;336.91;4.15
São Paulo/SAO_PAULO;Suzano/SAO_PAULO;32.92;50.14;0.83
São Paulo/SAO_PAULO;Betim/MINAS_GERAIS;469.18;553.67;7.38
São Paulo/SAO_PAULO;Taubaté/SAO_PAULO;124.61;132.13;1.74
São Paulo/SAO_PAULO;Jaú/SAO_PAULO;241.36;297.34;3.62
São Paulo/SAO_PAULO;Nova Friburgo/RIO_DE_JANEIRO;443.48;538.24;7.27
São Paulo/SAO_PAULO;Macaé/RIO_DE_JANEIRO;514.07;609.44;8.01
São Paulo/SAO_PAULO;Barretos/SAO_PAULO;386.87;425.32;5.1
São Paulo/SAO_PAULO;Jundiaí/SAO_PAULO;48.27;57.1;0.81
São Paulo/SAO_PAULO;Birigui/SAO_PAULO;456.65;507.79;6.05
São Paulo/SAO_PAULO;Paranaguá/PARANA;289.56;439.06;6.25
São Paulo/SAO_PAULO;Catanduva/SAO_PAULO;360.12;386.85;4.67
São Paulo/SAO_PAULO;São José do Rio Preto/SAO_PAULO;414.72;440.08;5.3
São Paulo/SAO_PAULO;Itapira/SAO_PAULO;124.95;167.73;2.14
São Paulo/SAO_PAULO;Taquaritinga/SAO_PAULO;303.62;333.63;4.07
São Paulo/SAO_PAULO;Juiz de Fora/MINAS_GERAIS;391.16;459.73;6.48
São Paulo/SAO_PAULO;Mauá/SAO_PAULO;21.79;26.06;0.62
São Paulo/SAO_PAULO;Ipatinga/MINAS_GERAIS;619.99;797.29;11.29
São Paulo/SAO_PAULO;São José dos Pinhais/PARANA;341.1;409.54;5.66
São Paulo/SAO_PAULO;Rolândia/PARANA;485.66;572.03;6.8
São Paulo/SAO_PAULO;Matão/SAO_PAULO;279.74;305.41;3.73
São Paulo/SAO_PAULO;Nova Lima/MINAS_GERAIS;488.58;600.87;8.19
São Paulo/SAO_PAULO;Assis/SAO_PAULO;399.56;434.84;4.96
São Paulo/SAO_PAULO;Santo Antônio de Pádua/RIO_DE_JANEIRO;509.09;572.45;8.34
São Paulo/SAO_PAULO;Guarulhos/SAO_PAULO;14.81;20.93;0.4
São Paulo/SAO_PAULO;Bebedouro/SAO_PAULO;345.02;381.55;4.59
São Paulo/SAO_PAULO;Franca/SAO_PAULO;342.82;397.08;4.77
São Paulo/SAO_PAULO;Guaratinguetá/SAO_PAULO;168.67;177.54;2.27
São Paulo/SAO_PAULO;Goiatuba/GOIAS;675.07;743.18;9.33
São Paulo/SAO_PAULO;Carapebus/RIO_DE_JANEIRO;534.85;638.43;8.5
São Paulo/SAO_PAULO;Contagem/MINAS_GERAIS;481.36;574.4;7.73
São Paulo/SAO_PAULO;Muriaé/MINAS_GERAIS;514.22;609.41;8.92
São Paulo/SAO_PAULO;Belford Roxo/RIO_DE_JANEIRO;342.05;401.88;5.15
São Paulo/SAO_PAULO;Ubá/MINAS_GERAIS;466.1;586.36;8.88
São Paulo/SAO_PAULO;Lages/SANTA_CATARINA;600.24;766.57;11.36
São Paulo/SAO_PAULO;Cachoeiro de Itapemirim/ESPIRITO_SANTO;643.14;749.38;11.25
São Paulo/SAO_PAULO;Santa Bárbara d'Oeste/SAO_PAULO;119.32;137.45;1.63
São Paulo/SAO_PAULO;Jacareí/SAO_PAULO;73.49;80.13;1.13
São Paulo/SAO_PAULO;Araras/SAO_PAULO;152.62;170.28;2.1
São Paulo/SAO_PAULO;Caieiras/SAO_PAULO;23.49;36.09;0.67
São Paulo/SAO_PAULO;Paranavaí/PARANA;598.6;719.44;8.93
São Paulo/SAO_PAULO;Nilópolis/RIO_DE_JANEIRO;340.01;405.6;5.23
São Paulo/SAO_PAULO;Guarapuava/PARANA;533.39;674.05;8.87
São Paulo/SAO_PAULO;Alvorada do Sul/PARANA;478.6;565.55;6.62
São Paulo/SAO_PAULO;Angra dos Reis/RIO_DE_JANEIRO;244.38;395.45;5.29
São Paulo/SAO_PAULO;Batatais/SAO_PAULO;310.28;352.01;4.27
São Paulo/SAO_PAULO;Palhoça/SANTA_CATARINA;497.69;691.51;9.36
São Paulo/SAO_PAULO;Campo Largo/PARANA;349.08;435.11;5.98
São Paulo/SAO_PAULO;Itabirito/MINAS_GERAIS;468.07;613.86;8.6
São Paulo/SAO_PAULO;Olímpia/SAO_PAULO;390.21;437.94;5.37
São Paulo/SAO_PAULO;Blumenau/SANTA_CATARINA;446.46;600.5;8.68
São Paulo/SAO_PAULO;São José/SANTA_CATARINA;492.57;687.26;9.35
São Paulo/SAO_PAULO;Itumbiara/GOIAS;628.52;693.42;8.71
São Paulo/SAO_PAULO;Nova Veneza/SANTA_CATARINA;631.46;888.75;11.93
São Paulo/SAO_PAULO;Araucária/PARANA;360.85;434.97;5.94
São Paulo/SAO_PAULO;Tanabi/SAO_PAULO;450.43;480.98;5.78
São Paulo/SAO_PAULO;Santana de Parnaíba/SAO_PAULO;31.36;42.19;0.76
São Paulo/SAO_PAULO;Prudentópolis/PARANA;477.48;605.82;7.79
São Paulo/SAO_PAULO;Barra Mansa/RIO_DE_JANEIRO;275.73;303.37;3.75
São Paulo/SAO_PAULO;Morrinhos/GOIAS;693.65;777.33;9.69
São Paulo/SAO_PAULO;Mogi das Cruzes/SAO_PAULO;45.54;62.4;0.97
São Paulo/SAO_PAULO;Divinópolis/MINAS_GERAIS;417.87;511.24;7.03
São Paulo/SAO_PAULO;Rio do Sul/SANTA_CATARINA;506.48;682.09;10.1
São Paulo/SAO_PAULO;Uberaba/MINAS_GERAIS;441.89;480.3;5.79
São Paulo/SAO_PAULO;Magé/RIO_DE_JANEIRO;380.94;445.86;5.72
São Paulo/SAO_PAULO;Paraty/RIO_DE_JANEIRO;199.68;268.84;4.78
São Paulo/SAO_PAULO;União da Vitória/PARANA;538.88;642.56;8.55
São Paulo/SAO_PAULO;Caçador/SANTA_CATARINA;568.29;742.45;10.12
São Paulo/SAO_PAULO;Cambé/PARANA;476.04;560.41;6.61
São Paulo/SAO_PAULO;Armação dos Búzios/RIO_DE_JANEIRO;494.48;598.05;8.14
São Paulo/SAO_PAULO;Arapongas/PARANA;489.85;583.85;6.91
São Paulo/SAO_PAULO;Apucarana/PARANA;492.87;602.47;7.18
São Paulo/SAO_PAULO;Irati/PARANA;460.21;557.95;7.94
São Paulo/SAO_PAULO;Arraial do Cabo/RIO_DE_JANEIRO;475.92;585.49;7.9
São Paulo/SAO_PAULO;Araçatuba/SAO_PAULO;469.38;521.34;6.21
São Paulo/SAO_PAULO;Itabira/MINAS_GERAIS;560.69;688.08;9.59
São Paulo/SAO_PAULO;Santa Luzia/MINAS_GERAIS;507.6;604.8;8.25
São Paulo/SAO_PAULO;Verê/PARANA;682.09;860.97;11.51
São Paulo/SAO_PAULO;Araruama/RIO_DE_JANEIRO;445.54;539.51;7.12
São Paulo/SAO_PAULO;Porto União/SANTA_CATARINA;538.23;643.68;8.58
São Paulo/SAO_PAULO;Leme/SAO_PAULO;169.99;188.59;2.3
São Paulo/SAO_PAULO;Itapemirim/ESPIRITO_SANTO;668.69;770.62;11.64
São Paulo/SAO_PAULO;Fernandópolis/SAO_PAULO;520.8;556.67;6.63
São Paulo/SAO_PAULO;Tupã/SAO_PAULO;436.84;519.13;6.21
São Paulo/SAO_PAULO;Campo Mourão/PARANA;588.04;734.24;8.99
São Paulo/SAO_PAULO;Ouvidor/GOIAS;610.9;701.91;8.63
São Paulo/SAO_PAULO;Nova Serrana/MINAS_GERAIS;441.46;547.95;7.62
São Paulo/SAO_PAULO;Curitiba/SERGIPE;338.88;404.13;5.7
São Paulo/SAO_PAULO;Niterói/RIO_DE_JANEIRO;368.76;440.61;5.7
São Paulo/SAO_PAULO;Itaboraí/RIO_DE_JANEIRO;396.98;472.4;6.16
São Paulo/SAO_PAULO;Amparo/SAO_PAULO;94.74;130.87;2.05
São Paulo/SAO_PAULO;Manhuaçu/MINAS_GERAIS;598.38;737.82;11.04
São Paulo/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;315.28;346.23;3.96
São Paulo/SAO_PAULO;Itaúna/MINAS_GERAIS;439.72;545.1;7.32
São Paulo/SAO_PAULO;Atibaia/SAO_PAULO;48.94;66.81;1.05
São Paulo/SAO_PAULO;Três Corações/MINAS_GERAIS;249.53;306.62;3.98
São Paulo/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;476.4;562.61;6.86
São Paulo/SAO_PAULO;Itararé/SAO_PAULO;281.98;346.08;4.49
São Paulo/SAO_PAULO;Rio das Ostras/RIO_DE_JANEIRO;493.94;589.62;7.82
São Paulo/SAO_PAULO;Mesquita/RIO_DE_JANEIRO;338.31;402.9;5.18
São Paulo/SAO_PAULO;Araxá/MINAS_GERAIS;439.61;564.97;7.08
São Paulo/SAO_PAULO;Imbituba/SANTA_CATARINA;558.47;765.39;10.35
São Paulo/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;172.76;222.47;2.89
São Paulo/SAO_PAULO;Queimados/RIO_DE_JANEIRO;328.46;386.79;4.97
São Paulo/SAO_PAULO;Castelo/ESPIRITO_SANTO;650.23;769.54;11.74
São Paulo/SAO_PAULO;Casimiro de Abreu/RIO_DE_JANEIRO;469.26;555.53;7.22
São Paulo/SAO_PAULO;Vacaria/RIO_GRANDE_DO_SUL;697.82;867.24;13.0
São Paulo/SAO_PAULO;São João Batista/SANTA_CATARINA;469.72;656.19;9.23
São Paulo/SAO_PAULO;Navegantes/SANTA_CATARINA;422.81;597.27;8.16
São Paulo/SAO_PAULO;Andradina/SAO_PAULO;570.53;628.97;7.45
São Paulo/SAO_PAULO;Mogi Mirim/SAO_PAULO;128.13;156.08;1.95
São Paulo/SAO_PAULO;Ouro Branco/MINAS_GERAIS;452.05;593.79;8.48
