clube_id;lat;lon;score;cluster_k2;cluster_k3;cluster_k4;serie_d_k2;serie_d_k3;serie_d_k4
INDEPENDENTE/rio_de_janeiro;-22.3708;-41.7869;0.0002870696923934;1;1;3;0;2;3
RIACHO CITY/distrito_federal;-15.8821;-48.0163;0.0002826641873363;1;2;3;1;1;0
QUEIMADOS/rio_de_janeiro;-22.7153;-43.5558;0.0002820681312249;1;1;3;0;0;3
ATIBAIA/sao_paulo;-23.1171;-46.5563;0.0002731901415063;1;1;3;0;0;2
ROYAL/goias;-16.2524;-47.9504;0.0002686748726937;1;2;3;1;1;0
PATROCINENSE/minas_gerais;-18.9379;-46.9934;0.0002653527904009;1;1;3;1;1;0
JUVENTUS DE MINAS NOVAS/minas_gerais;-17.2156;-42.5884;0.0002649983971515;1;0;3;1;2;1
MOGI MIRIM/sao_paulo;-22.4332;-46.9532;0.0002600842815164;1;1;3;1;0;2
TUPY/espirito_santo;-20.3417;-40.2875;0.0002589629388314;1;0;3;0;2;1
FLAMENGO DE GUANAMBI/bahia;-14.2256;-42.7811;0.0002569069591102;0;0;3;1;1;1
PASSOS/minas_gerais;-20.7193;-46.609;0.0002565155795201;1;1;3;1;0;2
INDEPENDENTE DE RIO VERDE/goias;-17.7923;-50.9192;0.0002483571443593;1;2;3;1;1;0
ATLÉTICO MOGI/sao_paulo;-23.5233;-46.1883;0.0002483259320464;1;1;3;0;0;2
CAP DE UBERLÂNDIA/minas_gerais;-18.9141;-48.2749;0.0002469415891344;1;1;3;1;1;0
BRASILIS/sao_paulo;-22.4733;-46.6314;0.0002379573562966;1;1;3;0;0;2
BETIS/minas_gerais;-20.5263;-43.6962;0.000235102771015;1;1;3;0;2;3
DUQUE CAXIENSE/rio_de_janeiro;-22.7856;-43.3117;0.0002320921818892;1;1;3;0;2;3
PARAÍBA DO SUL/rio_de_janeiro;-22.1585;-43.304;0.0002276601597705;1;1;3;0;2;3
FIGUEIRENSE/minas_gerais;-21.1353;-44.2614;0.0002244127637547;1;1;3;0;0;3
BOTAFOGO/goias;-16.7686;-47.6136;0.0002231001777283;1;2;3;1;1;0
BRÉSCIA/rio_de_janeiro;-22.6632;-43.0315;0.0002219500203503;1;1;3;0;2;3
UNIÃO INHUMAS/goias;-16.3611;-49.5001;0.0002136949896243;1;2;3;1;1;0
BELA VISTA/rio_de_janeiro;-22.8269;-43.0539;0.0002063649423506;1;1;3;0;2;3
CANAÃ/distrito_federal;-15.7795;-47.9297;0.0002007374806459;1;2;3;1;1;0
ARAGUARI/minas_gerais;-18.6456;-48.1934;0.0001894871487344;1;1;3;1;1;0
PIRAPORA/minas_gerais;-17.3392;-44.934;0.000187478825143;1;0;3;1;1;0
SÃO JOSÉ DE ITAPERUNA/rio_de_janeiro;-21.1997;-41.8799;0.0001856283968327;1;1;3;0;2;1
SOCIAL/minas_gerais;-19.5179;-42.6276;0.0001811246903731;1;0;3;0;2;1
ATHLETIC CLUB/minas_gerais;-21.1356;-44.2611;0.0001800573221483;1;1;3;0;0;3
INTER SÃO GOTARDO/minas_gerais;-19.3117;-46.0492;0.0001796993317227;1;1;3;1;0;2
BRASILEIRINHO/rio_de_janeiro;-22.9129;-43.2003;0.0001784281651992;1;1;3;0;2;3
GÁLATAS/espirito_santo;-19.8033;-40.855;0.0001781038837003;1;0;3;0;2;1
CANDANGO/distrito_federal;-15.7795;-47.9297;0.0001742784485954;1;2;3;1;1;0
PORTELA/bahia;-17.5348;-39.7424;0.0001708300625375;1;0;3;0;2;1
MONTE CRISTO/goias;-16.6864;-49.2643;0.0001612903225806;1;2;3;1;1;0
BOLAMENSE/distrito_federal;-15.9083;-48.0667;0.0001612903225806;1;2;3;1;1;0
TEIXEIRA DE FREITAS/bahia;-17.5399;-39.74;0.0001612903225806;1;0;3;0;2;1
