clube_id;clube;estado;lat;lon;cidade;pagerank_score;cluster_k2;cluster_k3;cluster_k4;cluster_k5
TAVEIRÓPOLIS/mato_grosso_do_sul;Taveirópolis;mato_grosso_do_sul;-20.4697;-54.6201;Campo Grande;0.00019578016843508145;1;1;0;0
SPORTING MARACANÃ/para;Sporting Maracanã;para;-1.0217;-46.6347;Augusto Corrêa;0.0001953678458181213;0;0;3;3
VILA REAL/ceara;Vila Real;ceara;-3.7172;-38.5433;Fortaleza;0.00019503086986244922;0;2;2;2
TAQUARUSSÚ/tocantins;Taquarussú;tocantins;-10.1844;-48.3336;Palmas;0.00019336701567223693;0;0;3;3
SANTA FÉ/pernambuco;Santa Fé;pernambuco;-7.8342;-34.9061;Igarassu;0.00019207942682801074;0;2;2;2
DÍNAMO/alagoas;Dínamo;alagoas;-9.6658;-35.735;Maceió;0.00019050334138308306;0;2;2;2
ARAGUARI/minas_gerais;Araguari;minas_gerais;-18.6456;-48.1934;Araguari;0.00018948714873441512;1;1;0;0
EXPRESSINHO/maranhao;Expressinho;maranhao;-2.53874;-44.2825;São Luís;0.00018896196820308755;0;0;3;3
ANJOS DO CÉU/ceara;Anjos Do Céu;ceara;-3.7172;-38.5433;Fortaleza;0.00018878488886830904;0;2;2;2
SÃO GABRIEL/rio_grande_do_sul;São Gabriel;rio_grande_do_sul;-30.3337;-54.3217;São Gabriel;0.00018827809342111728;1;1;0;4
COTINGUIBA/sergipe;Cotinguiba;sergipe;-10.9091;-37.0677;Aracaju;0.00018778058435583918;0;2;2;2
PIRAPORA/minas_gerais;Pirapora;minas_gerais;-17.3392;-44.934;Pirapora;0.0001874788251430152;1;1;0;0
NOVA ANDRADINA/mato_grosso_do_sul;Nova Andradina;mato_grosso_do_sul;-22.238;-53.3437;Nova Andradina;0.00018640288617089834;1;1;0;0
SÃO JOSÉ DE ITAPERUNA/rio_de_janeiro;São José De Itaperuna;rio_de_janeiro;-21.1997;-41.8799;Itaperuna;0.00018562839683279895;1;1;0;0
SOCIAL/minas_gerais;Social;minas_gerais;-19.5179;-42.6276;Coronel Fabriciano;0.00018112469037317075;1;1;0;0
ATHLETIC CLUB/minas_gerais;Athletic Club;minas_gerais;-21.1356;-44.2611;São João del-Rei;0.00018005732214838687;1;1;0;0
INTERNACIONAL/paraiba;Internacional;paraiba;-7.4289;-34.8967;Caaporã;0.00017976298722108272;0;2;2;2
INTER SÃO GOTARDO/minas_gerais;Inter São Gotardo;minas_gerais;-19.3117;-46.0492;São Gotardo;0.00017969933172278587;1;1;0;0
BRASILEIRINHO/rio_de_janeiro;Brasileirinho;rio_de_janeiro;-22.9129;-43.2003;Rio de Janeiro;0.00017842816519923998;1;1;0;0
GÁLATAS/espirito_santo;Gálatas;espirito_santo;-19.8033;-40.855;Itaguaçu;0.00017810388370039228;1;1;0;0
MISTO/mato_grosso_do_sul;Misto;mato_grosso_do_sul;-20.7849;-51.7007;Três Lagoas;0.00017677129751138344;1;1;0;0
PROGRESSO/roraima;Progresso;roraima;2.43998;-60.9096;Mucajaí;0.00017636121646350333;0;0;1;1
ALTAMIRA/para;Altamira;para;-3.20407;-52.21;Altamira;0.0001760062200668822;0;0;3;3
BALSAS/maranhao;Balsas;maranhao;-7.53214;-46.0372;Balsas;0.00017492056144018266;0;0;3;3
CANDANGO/distrito_federal;Candango;distrito_federal;-15.7795;-47.9297;Brasília;0.00017427844859543493;1;1;0;0
MIRANORTE/tocantins;Miranorte;tocantins;-9.52907;-48.5922;Miranorte;0.00017287443971676235;0;0;3;3
ARSENAL CARIDADE/ceara;Arsenal Caridade;ceara;-4.22514;-39.1912;Caridade;0.00017248112429450038;0;2;2;2
CEART/mato_grosso_do_sul;Ceart;mato_grosso_do_sul;-22.2239;-54.8064;Dourados;0.00017237763894989072;1;1;0;0
SÃO DOMINGOS/alagoas;São Domingos;alagoas;-9.711;-35.8953;Marechal Deodoro;0.00017157766974314884;0;2;2;2
SERRANO/pernambuco;Serrano;pernambuco;-7.98178;-38.289;Serra Talhada;0.00017122120430642613;0;2;2;2
PORTELA/bahia;Portela;bahia;-17.5348;-39.7424;Teixeira de Freitas;0.0001708300625375574;1;1;0;0
AVAÍ B/santa_catarina;Avaí B;santa_catarina;-27.5945;-48.5477;Florianópolis;0.000170696852568553;1;1;0;4
UIRAPURU/mato_grosso;Uirapuru;mato_grosso;-15.601;-56.0974;Cuiabá;0.00017064829412941982;1;1;0;0
CHÃ GRANDE/pernambuco;Chã Grande;pernambuco;-8.23827;-35.4571;Chã Grande;0.00016951020122575597;0;2;2;2
LAJEADENSE/rio_grande_do_sul;Lajeadense;rio_grande_do_sul;-29.4675;-51.9614;Lajeado;0.00016685391444606253;1;1;0;4
COLINAS/tocantins;Colinas;tocantins;-8.05764;-48.4757;Colinas do Tocantins;0.0001612903225806452;0;0;3;3
MUTUM/mato_grosso;Mutum;mato_grosso;-13.8344;-56.0728;Nova Mutum;0.0001612903225806452;1;1;0;0
ORLEANS/santa_catarina;Orleans;santa_catarina;-28.3487;-49.2986;Orleans;0.0001612903225806452;1;1;0;4
ARAIOSES/maranhao;Araioses;maranhao;-2.8942;-41.9058;Araioses;0.0001612903225806452;0;0;3;3
MONTE CRISTO/goias;Monte Cristo;goias;-16.6864;-49.2643;Goiânia;0.0001612903225806452;1;1;0;0
BOLAMENSE/distrito_federal;Bolamense;distrito_federal;-15.9083;-48.0667;Brasília;0.0001612903225806452;1;1;0;0
GRÊMIO CARAJÁS/para;Grêmio Carajás;para;-1.4558;-48.4902;Belém;0.0001612903225806452;0;0;3;3
PAULISTANO/mato_grosso;Paulistano;mato_grosso;-14.4539;-56.8028;Nortelândia;0.0001612903225806452;1;1;0;0
TEIXEIRA DE FREITAS/bahia;Teixeira De Freitas;bahia;-17.5399;-39.74;Teixeira de Freitas;0.0001612903225806452;1;1;0;0
CAMAÇARI/bahia;Camaçari;bahia;-12.6996;-38.3263;Camaçari;0.0001612903225806452;0;2;2;2
